yyyymmdd,CS,TYW,TC100,TC200,TC300,TC500,TC1000,NWPTY,FT,NE,SNE,SWF,SSWF,DS,AQIN,AQIC,AQIS,week-synoptic
19980901,0,0,0,0,1,1,1,1,1,0,0,1,0,0,9,9,9,0
19980902,0,0,0,0,0,0,1,1,0,1,0,1,0,0,9,9,9,0
19980903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19980904,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,9,9,0
19980905,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0
19980906,0,0,0,0,0,0,0,1,1,0,0,1,1,0,9,9,9,0
19980907,0,0,0,0,0,0,0,1,1,0,0,1,0,0,9,9,9,0
19980908,0,0,0,0,0,0,0,1,1,0,0,1,0,0,9,9,9,0
19980909,0,0,0,0,0,0,0,1,1,0,0,1,0,0,9,9,9,0
19980910,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0
19980911,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9,9,9,0
19980912,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,9,9,0
19980913,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,9,9,0
19980914,0,0,0,0,0,0,1,1,0,1,0,0,0,0,9,9,9,0
19980915,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19980916,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19980917,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19980918,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19980919,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19980920,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,9,9,0
19980921,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19980922,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,9,0
19980923,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,9,0
19980924,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,9,0
19980925,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,9,9,0
19980926,0,0,0,0,0,1,1,1,0,1,1,0,0,0,9,9,9,0
19980927,0,1,0,1,1,1,1,1,0,1,1,0,0,0,9,9,9,0
19980928,0,1,1,1,1,1,1,1,0,0,0,0,0,0,9,9,9,0
19980929,0,1,0,1,1,1,1,1,0,0,0,1,0,0,9,9,9,0
19980930,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19981001,0,0,0,0,0,0,1,1,0,1,0,0,0,0,9,9,9,0
19981002,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,9,9,0
19981003,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981004,0,0,1,1,1,1,1,1,0,1,1,0,0,0,9,9,9,0
19981005,0,0,1,1,1,1,1,1,0,0,0,0,0,0,9,9,9,0
19981006,0,0,1,1,1,1,1,1,0,1,1,0,0,0,9,9,9,0
19981007,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,9,9,0
19981008,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,9,0
19981009,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,9,0
19981010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19981011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19981012,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19981013,0,1,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19981014,0,1,0,0,0,1,1,1,0,0,0,0,0,0,9,9,9,0
19981015,0,1,1,1,1,1,1,1,0,1,1,0,0,0,9,9,9,0
19981016,0,1,1,1,1,1,1,1,0,0,0,0,0,0,9,9,9,0
19981017,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19981018,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981019,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981020,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981021,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19981022,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,9,9,0
19981023,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,9,9,0
19981024,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,9,9,0
19981025,0,1,0,0,0,1,1,1,0,1,1,0,0,0,9,9,9,0
19981026,0,1,0,0,1,1,1,1,1,1,1,0,0,0,9,9,9,0
19981027,0,1,1,1,1,1,1,1,0,0,0,0,0,0,9,9,9,0
19981028,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,9,9,0
19981029,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,9,0
19981030,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,9,0
19981031,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981101,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981102,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9,9,9,0
19981103,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981104,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19981106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19981107,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19981109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19981110,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981111,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,9,0
19981112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19981113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19981114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19981115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19981116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19981117,0,0,0,0,0,0,0,1,1,1,1,0,0,0,9,9,9,0
19981118,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981119,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981120,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981121,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981122,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981123,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981124,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981125,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19981127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19981128,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19981130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19981201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19981202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19981203,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981204,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981205,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981206,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981207,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,0
19981208,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981209,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981210,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981211,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981212,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981213,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19981214,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,0
19981215,0,0,0,0,0,0,0,0,1,1,1,0,0,1,9,9,9,0
19981216,0,0,0,0,0,0,0,0,0,1,1,0,0,1,9,9,9,0
19981217,0,0,0,0,0,0,1,1,0,0,0,0,0,1,9,9,9,0
19981218,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,9,9,0
19981219,0,0,0,0,0,1,1,1,1,1,1,0,0,0,9,9,9,0
19981220,0,0,0,0,0,0,1,1,1,1,1,0,0,0,9,9,9,0
19981221,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,9,9,0
19981222,0,0,0,0,0,1,1,1,1,1,1,0,0,0,9,9,9,0
19981223,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9,9,9,0
19981224,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0
19981226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0
19981227,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981228,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981229,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19981230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19981231,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0
19990102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990103,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,0
19990104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990105,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19990106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990108,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990109,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990110,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990111,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990112,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990115,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990116,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990120,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990124,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,0
19990125,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990129,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,1
19990203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0
19990204,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,9,0
19990205,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990206,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990207,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0
19990209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990211,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9,9,9,0
19990212,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990213,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19990214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990216,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,0
19990217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990218,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,0
19990219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990220,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990221,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990222,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990224,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,0
19990225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990227,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9,9,9,0
19990228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0
19990301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0
19990302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990303,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,0
19990304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0
19990306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0
19990309,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0
19990310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990311,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9,9,9,0
19990312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990322,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990327,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9,9,9,0
19990328,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9,9,9,0
19990329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990330,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,0
19990331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990402,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9,9,9,0
19990403,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9,9,9,0
19990404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990405,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,0
19990406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990407,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,9,9,1
19990408,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,9,9,1
19990409,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19990410,0,0,0,0,0,0,1,1,1,1,0,0,0,0,9,9,9,0
19990411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990413,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990419,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,0
19990420,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,0
19990421,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,0
19990422,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,0
19990423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990426,0,0,0,0,0,0,0,1,1,1,1,0,0,0,9,9,9,0
19990427,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19990428,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,9,9,0
19990429,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,9,9,0
19990430,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19990501,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19990502,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,9,9,0
19990503,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,9,9,0
19990504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,0
19990505,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,9,9,0
19990506,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,9,9,0
19990507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990508,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990509,0,0,0,0,0,0,0,0,1,1,1,1,1,0,9,9,9,0
19990510,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,9,9,0
19990511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0
19990512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0
19990513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990516,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990517,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990518,0,0,0,0,0,0,0,0,1,0,0,1,1,0,9,9,9,0
19990519,0,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,0
19990520,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,0
19990521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990525,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990526,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990527,0,0,0,0,0,0,0,0,1,0,0,1,1,0,9,9,9,0
19990528,0,0,0,0,0,0,0,0,1,0,0,1,1,0,9,9,9,0
19990529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990530,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,9,9,0
19990531,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,9,9,0
19990601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990603,0,0,0,0,0,0,1,1,1,1,0,0,0,0,9,9,9,0
19990604,0,1,0,0,0,0,1,1,0,1,1,0,0,0,9,9,9,0
19990605,0,1,0,1,1,1,1,1,0,1,1,0,0,0,9,9,9,0
19990606,0,1,1,1,1,1,1,1,0,0,0,1,1,0,9,9,9,0
19990607,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9,9,9,0
19990608,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9,9,9,0
19990609,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0
19990610,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990612,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,9,9,0
19990613,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,9,9,0
19990614,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,9,9,0
19990615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990618,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990619,0,0,0,0,0,0,0,0,1,0,0,1,1,0,9,9,9,0
19990620,0,0,0,0,0,0,0,0,1,0,0,1,1,0,9,9,9,0
19990621,0,0,0,0,0,0,0,0,1,0,0,1,1,0,9,9,9,0
19990622,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990623,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990624,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1
19990628,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990630,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,9,0
19990703,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990704,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990705,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990706,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990707,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990708,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990709,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9,9,9,0
19990710,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9,9,9,0
19990711,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9,9,9,0
19990712,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,9,9,0
19990713,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,9,9,0
19990714,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,9,9,0
19990715,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0
19990716,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0
19990717,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0
19990718,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,9,9,0
19990719,0,0,0,0,0,0,0,1,1,0,0,1,0,0,9,9,9,0
19990720,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,9,9,0
19990721,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19990722,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19990723,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,9,0
19990724,0,0,0,0,0,1,1,1,0,1,1,0,0,0,9,9,9,0
19990725,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9,9,9,0
19990726,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9,9,9,0
19990727,0,0,0,0,0,1,1,1,0,0,0,1,1,0,9,9,9,0
19990728,0,0,0,0,1,1,1,1,0,0,0,1,1,0,9,9,9,0
19990729,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,9,9,0
19990730,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,9,1
19990731,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,9,9,0
19990801,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,9,9,0
19990802,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,9,9,0
19990803,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,9,9,0
19990804,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0
19990805,0,0,0,0,0,1,1,1,0,1,0,1,1,0,9,9,9,0
19990806,0,0,0,1,1,1,1,1,0,0,0,1,1,0,9,9,9,0
19990807,0,0,1,1,1,1,1,1,0,0,0,1,1,0,9,9,9,0
19990808,0,0,0,0,0,1,1,1,0,0,0,1,1,0,9,9,9,0
19990809,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9,9,9,0
19990810,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9,9,9,0
19990811,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9,9,9,0
19990812,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
19990813,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,9,0
